comment_id,body,rating
UgyK3JnkLdzucT1ihap4AaABAg,lok usualy not mind comentator holy fuck can not cringe guy,0
UgykGdzXC9f4qOXu21p4AaABAg,most anoying comentating ive ever heard life,0
UgxMeBf9taOTZolOLB14AaABAg,anoying please take him lord,0
UgyoXHFG9WBuDQ1iFWR4AaABAg,lance make fol shut fuck up,0
UgyWr42dtcN724ljEvJ4AaABAg,hate when says bas drop,0
UgypO_Hm97prO_ME_QJ4AaABAg,dude neds tone down corny lines asap cant fave top s schlock its embarasing sad disapointed bad,0
UgzyNNOTYuVjyvj4ig94AaABAg,laugh guy man hes to much,0
Ugwshvjmf9l1A_tUpcZ4AaABAg,please dislike video thank you,0
Ugxr94CUddyx1jKqNCV4AaABAg,fire niga hire chris smove shake head,0
UgxhpCdXMS7KDFShNaJ4AaABAg,to much cringe one video,0
Ugzw0uK4ZGRxPNhHOf94AaABAg,audio rape leads ear cancer,0
UgyAF4ox8H6gd5aXGX54AaABAg,cringementator not bad if turn volume way down,0
UgzXtoMtwmQI81JTTup4AaABAg,its top ten cringe at turns volume way down,0
UgzGbIoyn7ZO4m62PFR4AaABAg,can fire man jesus never watch like bar nba wtf tired him now,0
UgzhroIKWgbKVesGA_p4AaABAg,bro love please never again brother trash,0
UgyavCqis6yNLKRODwJ4AaABAg,honest first guy actualy decent mat other guy bit cringey,0
Ugwa9MV2ERDWlc2pRnV4AaABAg,lost subsciber by stoping mas sheple populations medium music rap sheple,0
Ugxeg25mNs4dlEZyJiF4AaABAg,wasrealy bad worse than his depresion,0
Ugw3gu1PJM0Kz2z1Cz94AaABAg,laugh na dude sad say godbye,0
UgzNVcxMLxb9WwKlTct4AaABAg,oh lord mat not get into to,0
Ugw-efkNuhcLvhQWWwV4AaABAg,its sad chanel slowly dying sad,0
UgxBm44OX3XObYe6L0t4AaABAg,realy do love guy song sucks please not hate hate song,0
Ugx1fTrK2tOs6Vd01pZ4AaABAg,sory mat thought not great then again not like rnb rap music if can even cal,0
Ugwx3whJSBrhl1RWulF4AaABAg,realy man thought were col now being like everyone else,0
UgwtXzhj8jTwd7ak-VR4AaABAg,going go no but kep trying new things dude,0
UgyUQ-wjcXqJI9wKPDV4AaABAg,mat se doing new direction col maybe should start up side chanel music stuf,0
UgyNP3XZqi14RRg8pX94AaABAg,fel sory mathew right now,0
UgwfGm-2BdMzYCMztP94AaABAg,cant say like its not horible its not type music,0
Ugzy5pgqrGHmzIX5rrB4AaABAg,whats going santoro chanel done expect from you fel beter man,0
Ugzm4ee8xupZC4ewWGt4AaABAg,one most cringe videos watched lately,0
UgwAyMdOeO3oaUiV62B4AaABAg,long time fan mats cringy,0
UgwW5f9Mj_HgWx1EB9x4AaABAg,please not try rap those horse teth ever againwait not some girl beat up,0
Ugxt3dM0py8DcNKrxQR4AaABAg,music music tho leave songs mesages profesionals its everyday bro beter because its got rhythm,0
UgwW_6v3eKaGC753pNt4AaABAg,used like mat not anymore fake,0
UgwzWSDcTmd3S3wb5J54AaABAg,sory hapy upbeat funy guy we know mathew be not working him,0
Ugz1jbIHlNWTsvtbfNt4AaABAg,cancer like thing mathew santoro has,0
Ugwrbe_wvKpc60dTRWJ4AaABAg,got rid dislike raw pleasure disliking shit again,0
Ugy5_sGmFR_Dbd8CBHd4AaABAg,never knew trash could become trending,0
Ugzu0aqUvCj5oHsXl7x4AaABAg,sory mat i wil never able take seriously please never do again sake humankind,0
UgyL8_iNlG4H0KaSAgB4AaABAg,get mesage its stil terible,0
UgwQ5oAQlV4TVDwpZ894AaABAg,bigest mathew santoro fan expected something litle beter than this,0
UgzBnFPs2RQ5mrwp2kd4AaABAg,dude found bc kemstar had hope but shift fucking garbage,0
Ugzt6J_lSb5K8Y0Y1DB4AaABAg,if only could dislike more than once disgrace video,0
Ugyn_Kzp61MZpLTD_y14AaABAg,disliked shit because its trash laugh whos kemstar to,0
UgxdZUFR2TDLrYvwAVR4AaABAg,hate music video not god love other videos tho,0
UgzdXYSYdOdQrkDqbvJ4AaABAg,laugh self absorbed person literaly clue many fans saying lovely authentic used,0
Ugwa7Ee3j2UFbGd1mSh4AaABAg,not big fan kemstar shit,0
UgyCuWSN2JlajMBDPq54AaABAg,im big fan mathew hate kem song garbage,0
UgwiSKHwAt9msDtbLh54AaABAg,even if kem not talk about would stil lot dislikes because garbage song,0
UgxiIcJadcx5cuMVekN4AaABAg,takes huge ego make literaly everything hapens world about yourself,0
UgxruLp4jfz3hrHUXHV4AaABAg,fel sory baby she not even any love,0
Ugy0yeHWXWW6oT2Ahqt4AaABAg,hel did watch squads baby tf not parent not baby or story tel fuckin idiots,0
Ugxy9RuGY63pPlGeB554AaABAg,horifying we knew ours loks like model and by our baby mean squads baby wtf,0
Ugz4PZ-0jzdcsMO5kR94AaABAg,not know say first time se gigilok like awkward melaugh,0
UgzS_8gYWkLMjxerj5V4AaABAg,efin clickbait d d e w t f,0
UgzxPw96EpQlLegPcF54AaABAg,entitled brat bimbo irks end world most definitely not revolve around disrespectful complaining about waiting someone give birth hopefuly friends only using money,0
UgzmyrpaizdKrt3aNst4AaABAg,if real am sad baby right now,0
UgxwZp73OwhVCGmNugl4AaABAg,fel bad baby youre clearly not ready child,0
UgxE1-AgcMw3YrhatX54AaABAg,not clear more confused now ever,0
UgybEhs_hwhadYi1AJ14AaABAg,kids usualy come out covered blod stuf not mean hes not healthy its mothers womb blod gigi disrespectful fol time like wory about woman had baby baby itself twat,0
UgyjoVJ21LnIT-ixyKx4AaABAg,swear shes becoming stupid seconds,0
UgxOEiuVtdDpNP0pJxt4AaABAg,baby not package one expects anytime want actualy confused entire duration video sad,0
UgxhmhzMlcuDoaQa6rd4AaABAg,wel completely vague not clear anything up,0
UgwexhTZm_rZvDAxisp4AaABAg,most bulshit thing ive ever sen ohmygosh im anoyed,0
UgyL-_bZ9BAAZZSa2sh4AaABAg,make sense explained absolutely nothing,0
UgxHAnwkTsbjskav7JR4AaABAg,am disapointed person become ignorance arogance horifying,0
UgwJ92vCETvGBfunNq54AaABAg,wow idea ignorant stupid sound bye,0
UgxrJTr7K_sWw502NMR4AaABAg,please take baby from sick people,0
Ugw8ItO2UfejQyirYXd4AaABAg,oh gosh hope not become parents,0
UgwTE5aMDRs3ZWynA-94AaABAg,video cleared up nothing world,0
UgxTL6_NzeVKtEPIXi94AaABAg,oh yeah remember now stoped folowing her,0
UgzsgHxL6khFiuRvaTd4AaABAg,oh godnes fel bad child,0
UgzSXZyDdt1xaDViTXJ4AaABAg,ignorant disrespectful say we had clear up because people asume one asumed anything literaly said our surogate multiple times insinuating nats surogate were mothers baby not even clear anything up video not say friends baby clearly wanted views thats sad,0
Ugy2WxHxr0t8V9cZD2V4AaABAg,ima honest her girlfriend so dul has personality fel like fame has goten gigis head not want watch her anymore,0
UgyZFZe2yZxJAepSZbZ4AaABAg,baby guys seriously talk about por baby like its new dog or purse or something am afraid kid honestly,0
UgxrcXvlGmfiIaXKdzd4AaABAg,wtf even confused sounds fucked from can figure out,0
Ugw1_-GCaqe2M7l8qB94AaABAg,whathefuck disrespectful plus not like girlfriend,0
UgzOI50hfBOwUU2WUGZ4AaABAg,disrepectful pregnant woman pain gigyou become monsterunsubed nowlike if agre,0
UgyXrDFT94ShWx-6PGh4AaABAg,wow ive ben subscribed long not anymore mis old gigi as one down earth not ignorant find ofensive being woman mother maybe thats where never going realy get it because could you justgirl no video clasles,0
UgwYV-KrazkoA-_Gvpt4AaABAg,reason homofobes not wanting gays children,0
Ugx6zB2s3DpZp1Ik1H54AaABAg,literaly ben making everyone mad recently hapened you,0
Ugw7Lk5RdpNq-D-xegB4AaABAg,her gf makes her dumb not deal more girl bye,0
UgyD12EjSj6Rxk0rxMJ4AaABAg,disgusting ignorant inconsiderate wrong unsubed,0
UgzM2Am7FTsMmy1XRyt4AaABAg,the squads baby wtf wrong,0
Ugw3ggE7iI4UnQGt4614AaABAg,the squads baby someone help child pls,0
UgwZJpZeN-ms8i24HaZ4AaABAg,amount brain cels lost beyond ignorant,0
UgydGgApLd4OF9xRfG14AaABAg,nats literaly trying hold back her laugh,0
UgzpQiqLYqwpVz75_6p4AaABAg,gigi became insensitive ignorant smh folow melody maia shes true inspiration genuine,0
UgyFoKqsZx3PXahH8RB4AaABAg,award most disrespectful video ever  goes to,0
UgwT-bGxE5uGZPplTf14AaABAg,stil confused baby theirs via surogate or baby their friends baby friend had surogate kid,0
Ugyzyq8HyG1_QqqKNH94AaABAg,yet another tonedeaf video am not surprised,0
UgwPYCUQ04dananyl1J4AaABAg,oh thank god youd make such horible parents,0
UgyFCCTWGmpECPVDAbB4AaABAg,narcisism pure narcisism wanted kid could spoil it do kid or not concerned if do,0
UgziGys_5twFJxp_8od4AaABAg,ive never ben one leave hate coment hel this,0
Ugw7-A5Kz4XNvmUILid4AaABAg,i wanted make clear but not understand,0
UgzD_m0sHAt_4fL6OR14AaABAg,sory but god por baby,0
UgxBlLDqVKsVr4sEEwZ4AaABAg,there lot confusion people asumed prety sure only person confused about surogate is you,0
UgwfeNPiPMvk-Ot8BiF4AaABAg,unsub people gone to far,0
Ugwn48vrZh8m4K388ul4AaABAg,group baby stupidest thing ive ever heard,0
Ugz6HS-Lyi1p5T4KmfV4AaABAg,not group baby definitely not son his mother his mother not his mother gigi am unsubscribing,0
Ugy8htAYs6UJHBqWUYV4AaABAg,gigi has changed much its realy sad honest complaining about bufalo wild wings long takes deliver baby come back earth sweaty,0
Ugz7S6DYZCk_uWC1hdR4AaABAg,can more ignorant narcisistic damn,0
Ugx2wKcRgM5-ZHywqDp4AaABAg,used such huge fan sad,0
UgxwhX2BQ69WJzQCYzN4AaABAg,ridiculously ignorant baby does not belong group dumbas realy used like her now shes superficial stupid,0
UgzSEGUu-MwC5xTO8BF4AaABAg,can sink lower oh god,0
UgzsNqJazaZFZRalIEZ4AaABAg,gigi so whiny or me,0
UgxJXJu3NYxn4X5vVaB4AaABAg,no nono not sharing world people like omfg,0
UgyETtHJOJEG9vnst0x4AaABAg,am slowly surely starting hate gigi sad,0
UgyWnNauDezV3nt-W894AaABAg,no did not open questions surogate is we know surogate is we also know complete uter idiot are wel done god,0
Ugz3Q3lzZrNkGXcrVNB4AaABAg,racist freak has down more black comunity then obama coming from future,0
UgwIhF9EC2oZM06cleZ4AaABAg,shes also evil wretched witch,0
UgzKe401umA9mCMvNr94AaABAg,wel loks like vote influence not do shit,0
UgzgomEv_JgFlRdrVk14AaABAg,god loking back embarasing him sad brainwashed,0
UgxsUBAsDApLLhz8S8d4AaABAg,fuck clintons fuck them al bad angry,0
Ugxq2EGx5kt9eXvcxX54AaABAg,il voting anybody aint ugli man,0
UgzPZyG4mlgmJXC_3r14AaABAg,lost respect casey after saw video about  years ago,0
UgwtlC5xcXZS1SJK41p4AaABAg,one word frazledrip fuck casey,0
UgwJTrFDkeS-p0MlP1t4AaABAg,much did she pay make video,0
Ugy4W-R_c3GNquC0r4p4AaABAg,video not age wel laugh,0
UgwA0AIHs24NMno3-G14AaABAg,cant wait his vote biden vid fucking tol,0
UgzJMao_BDQJnc-45-x4AaABAg,keps his hand up entire video gues hurt more than hilarys hand while selecting those emails,0
UgxFLAg-Rwq8HLIezmp4AaABAg,oh nice unsubscribe buton does work there we go,0
UgzNr_dK1vcf3snGG154AaABAg,think got now next time shut up ok god,0
UgxyfymAWvNyewBjXD94AaABAg,were hero long time now another uneducated social justice warior,0
UgzLmq5a-ebS56XGzi94AaABAg,creative abilities phenomenal intelectual abilities pathetic,0
UgwDQsGhcTw3Cme81Ut4AaABAg,unfortunately lok where we now disgusting,0
UgxLssXsGXw1-3KB38x4AaABAg,inbred piec shit go hel,0
Ugyi_dZd6xJ6KDPtlpt4AaABAg,um casey arent suposed make content not push political view viewers because know fact lost viewer right here,0
Ugxnl_IdtQS4eLZuUzR4AaABAg,wel now ive sen wil longer folow you,0
UgyUwCHLtszAFeAskC14AaABAg,guy such idiot video did not age wel lol,0
UgyjhDoJR0rXQ4HhSUJ4AaABAg,casey niestat loks like neanderthal,0
Ugwu8lxdUJxWwDE6det4AaABAg,laugh wel backfired lok god trumpys going,0
UgwPxYIe6DcPYdiMrpx4AaABAg,she knows shes doing blaugh,0
UgzkZcTCexFL0ZT2tJJ4AaABAg,shitbag works cn did expect him vote for,0
UgzffGPZo23JJBHUq9B4AaABAg,shes sane laugha know thre years to late gives shit,0
Ugx6m11sIzTxBiGQRKV4AaABAg,always knew were huge idiot,0
UgxuOw1WdzQWFhUZ8XB4AaABAg,weak video ruined chanel broseph bad,0
UgyMnzIvwHXck0GVvyN4AaABAg,should make apology video about this its ben quite sometime unsubscribing,0
UgwPAutQUrfYcu496l94AaABAg,dear popeye youre god damned moron,0
Ugx_OBuGtRYoWb8KYPp4AaABAg,does fel wrong many years later,0
Ugz7A86Xxr8Au85eGA54AaABAg,soy boy definitely unsubscribed casey cn pupet,0
UgwIBAWibolFd4LV8yp4AaABAg,fck casey stop spreading poison,0
Ugy805O-Xcmp1mjUzXd4AaABAg,onions not gona work logan paul,0
UgxBgqv-sF99J-eQx754AaABAg,no no apogise not acepted,0
UgxOsXoeE4wZACqFXxt4AaABAg,loganapologies meuses bleach remove eyes,0
UgwhihdAQI8oFzRd0z14AaABAg,can there any likes world fucked up,0
Ugyu9wnA5eQnTlv8YHZ4AaABAg,when se get hate fuke logen paul,0
UgzwZcUWi59hRmkxO1p4AaABAg,should not done this shal repent entire life disrespecting any culture shity ashole move fuck of,0
Ugzvahmx2UYsXwoxzm14AaABAg,yeah apology not do shit,0
Ugxa6JlPEzpT8htPOup4AaABAg,by way his acting god laugh,0
UgymmwPPy_-8NNCIQ7t4AaABAg,bruh his eyes loked dislocated after crying weks,0
Ugz60m1hyIUbJDXEdbZ4AaABAg,apology more fake than people youl met life,0
UgzAfCcxJ2mKfjoOcB94AaABAg,whats diference betwen logan paul thanos thanos knows apologize,0
UgyfP015ihsKWvNrmnh4AaABAg,dude know before go there know whats hapen there youre stupid man,0
Ugxya4b-ifB30lXgSh14AaABAg,most unliked video ever sen,0
UgwsgHr5sA5R6Y24PHl4AaABAg,shut fuck up logan dumb like shit,0
UgwEZDy7qIx5CmTrGop4AaABAg,hard believe fiasco  years ago,0
UgywQldcEGnQJGyG6VJ4AaABAg,not forgive him hes disgusting thinking joke btw did not canceled,0
Ugyd43CQcGqux0khm2F4AaABAg,totaly fake apology care about subs money not care about his mistake,0
UgyeIJZ1MU_qBSnvP094AaABAg,sick fuck clearly liked being environment,0
UgxJsHyQf9YRppCktat4AaABAg,we not forgive worst apology ever heard,0
UgxD11dgwpv2iviRw-p4AaABAg,only came dislike it why because am bored,0
Ugii0AWAVbjDTXgCoAEC,infinite warefare worst title should caled we ran out ideas we made star wars ripof,0
Uggy1SyztGIrRngCoAEC,stop ading futuristic weapons please,0
Ugi47lr6jQJ6oHgCoAEC,laugh knew gameplay shity ended some hapy cod stuf,0
UggLp8csD0jT4ngCoAEC,some kinda star wars crap,0
UghJR4HnwIFkXngCoAEC,being military ruins some dialogue,0
Ugi5ksHKA-kvLngCoAEC,  theres sound space thoughif making game people hate atleast make physics realistic o,0
Ugh4fwXYlVY603gCoAEC,to much like advanced warfare,0
UggUg028nUXOfHgCoAEC,everybodys sick futuristic stuf stil end up buying anyways,0
Ugg-ak1t6HwCF3gCoAEC,bad not god not god,0
UghxF8FYJAuZbHgCoAEC,am only one created  acount dislike video,0
Ugh79vMYZC8_KXgCoAEC,if wat infinite warfare not want,0
Ugi5Et-cKLgAKngCoAEC,infinity ward went to far,0
UggEDn2cgF0QdHgCoAEC,give us old one cares about space cod games like come now,0
Ugg94nzZliCldngCoAEC,dot like new cal duty game,0
UgiJVjxeL8PUA3gCoAEC,we probably cant even trick shot game like wtf,0
UgiY4chl1rT4x3gCoAEC,cal duty rome would ben beter game,0
UgjxuH9RRTOt0ngCoAEC,ruin cod ever since ghost came out,0
Ugxe453uHD6rwC013FB4AaABAg,older rewind vids were way beter,0
Ugwdy3_XYebxImsLleh4AaABAg,we gona ignore fact alex guava were like together,0
Ugyc8O_6Lm81wUy_l7p4AaABAg,after video me oh my god crap this,0
UgzWDaP_MwLwiFOU2qh4AaABAg,youtube rewind uter shite not even invite our glorious swedish viking pewds,0
UgxFqb_6cWlRRH-slXN4AaABAg,since when does try guys count as youtubers,0
UgwgmvXN2mYkz-JbVsl4AaABAg,pewds not it deserves hype al,0
UgyfsfTnu0XTEEWfoyd4AaABAg,alex no please not do youtubered series please,0
UgzrJQuJnM80jAtcux54AaABAg,dude fel bad about crushing bal shiny sad,0
UgyCNRQBxC5jcoZ0o_Z4AaABAg,ok nice mathing not circle,0
UgzLm1JraTsgfP0Ryoh4AaABAg,um maybe should stop lying,0
UgwVVpwIgqiAi6ZfWiF4AaABAg,its not even fuly polished,0
UgypqOomyCFINKJozSZ4AaABAg,its aley ya american do do head,0
UgxihDJmzVeSuLahVKJ4AaABAg,only racist coment whole film goes rihana,0
UgxhUieDVPQ1Kj5pFGN4AaABAg,liked movie want another one laugh,0
UgyhZJy1TGH6IdOyXkt4AaABAg,movie lame cheap plot predictable boring dialogs,0
Ugzo-kByJ5Lne9uZDjN4AaABAg,as son as heard claping begining knew shit basic as shit,0
UgxBcGB4Kr5xmQCLmi14AaABAg,one worst movie ive watched its fre internet im not gona waste time shit laugh,0
UgwdllUPK2tIBoCB3kV4AaABAg,thought women beter than men laugh,0
UgwXGgOqobZbFvZCjWZ4AaABAg,ya right bulshit not department store any scaner rings items barcode sandra bulock walked out aint even scaned,0
Ugz8vXtqS89ke7DT0f54AaABAg,indian part stereotypical like stil se indians as,0
Ugwo2sEk74nc9X1Px8F4AaABAg,should made oceans  nobody asked crap nobody wanted dog shit dumb feminist forced bulshit,0
Ugz0Jv26fuPESF9rmDB4AaABAg,movie sucked hard shake head,0
UgzYRkNId1HdI7vB8RZ4AaABAg,racist bigot nazist rape islamofob hitlerpatriarchy,0
Ugzd7VOCpY7Dqzletjd4AaABAg,total scrap bulshit storycomplete time waste,0
UgznsCT7GFoFSeT9aS94AaABAg,even family guy version beter,0
UgwIB0H6_MlFO0pvSbd4AaABAg,stupid stupid stupid idea movie,0
UgyflcMX9wspGyWR3Xd4AaABAg,id rather jew  than watch movie fre,0
UgwfTdOYuxUwnuJomLp4AaABAg,junk garbage boring dumb scenes cant believe  worst movies mrs bulock ever done,0
UgxoGmkpNhpQdNiiDMl4AaABAg,idea ok least real ocean it there ned gelding,0
UgxJcWEnGGeHsId-MB94AaABAg,boring like beter old players like brad pit george cloney other team players,0
Ugza4VM3k6m96zh3ZuJ4AaABAg,stupid fucks kiled dany ocean fuck,0
UgwEQy0zuiQzX1zervd4AaABAg,yeah right whos gona watch dogshit,0
UgxooI2pnvCPzGUwJn94AaABAg,hoes wil do anything get money,0
UgxBfcvEj8eKbJzeQj54AaABAg,thats actualy bad women fuck,0
Ugz5m6kMJ6dPOtOaLzx4AaABAg,movie awful gender wars aside,0
UgyMwBcry7z24qakWEp4AaABAg,saw movie last night actualy realy bad overhyped,0
Ugx1Q32PgqWXeOpHKQ14AaABAg,ghost busters remake not learned thing pas simply because,0
UgwvuGVUQ07ioyTcjkR4AaABAg,eh not liking am gona watch only because an laughway,0
UgwG1g6343rAhX-IPGR4AaABAg,oceans film without clouney nah not think,0
UgzkJBbbsZqKeAJiEOV4AaABAg,arianaint tears left cry during online clas tears left cry sad,0
UgwdhqFW6EGQ0tn5eYZ4AaABAg,displacement work done were clickbaited by title,0
UgwB8PXAbKoUufgplvN4AaABAg,mani wouldnt play way animal way,0
UgyJ93MdNtLmH_mdGUV4AaABAg,crazy thats dangerous if fidget spiner bites you,0
UgxzKRXhxDliHQglWwN4AaABAg,man dead choked fidget spiner,0
UgyeP5QftgCnYsszcLF4AaABAg,its  im stil watching crying through video sad sad,0
UgxnsR4zyUwsjuL22rF4AaABAg,its never to late say sike know,0
UgyxnOSt2qF8rA-JK-Z4AaABAg,two years ago stil crying,0
UgynbayeiR4MaF_cK894AaABAg,fuck shit generation truely fucked,0
UgyHce2Ez6tD-uQMC-d4AaABAg,damn thats hurt sad  years ago stil crying sad sad,0
UgzyzWhQ3VrJVfkHVxF4AaABAg,cant se them someone else sad,0
UgxXy5fOu4J6Pmhp-uJ4AaABAg,am stil crying watching sad,0
UgzjTApamAVuXBLLMmN4AaABAg,stil hurts even tho shit almost  years,0
UgyZtVxxNTEMl6-RtYB4AaABAg,guysits  andi not think prank anymore sad sad,0
UgwGooYtytCyxGw6mjl4AaABAg,pain wil never go away,0
UgzIe6vheMJW7wdY-LR4AaABAg,anyone here  ive watched video multiple times stil makes sad,0
Ugzull0dEes46rfdSPp4AaABAg,seing liza cry made cry,0
Ugz1EUVoDJe3cz2HeAl4AaABAg,its  im stil here breakup stil hurts day,0
UgxXS1Zhus6Jga0YkJJ4AaABAg,not comin back video  years ofter stil hurts,0
UgzhmS2t6X5DzaaWm954AaABAg,lecture physicaly mentaly emotionaly here am crying,0
