comment_id,body,rating
UgxB5H5EFQFrasQn1pd4AaABAg,fel bad realy want iphone ,0
UgycxDfFOi_IcCnelXR4AaABAg,loser hope parents proud laugh,0
UgyZShAMkRvX07KWBkd4AaABAg,fake as bals,0
Ugy-UnErAg23Btoph3x4AaABAg,mesed up,0
Ugw4WM4x9DueZbBScdZ4AaABAg,fuckin hate rich people,0
UgyE8i_ojjhTiG6eUE14AaABAg,very bad acting,0
UgzMQEKfKFVAIaA1Yqt4AaABAg,so fuckin dumb,0
UgyjbGzSgblA_tO5aV94AaABAg,wasted phone,0
UgyHnHb3Kzs3sg2TDTt4AaABAg,fuck bitch,0
UgxfpJQkmIsaYqnPfYd4AaABAg,would recycle it,0
Ugzvl6eaqisCPGKNN5Z4AaABAg,lies,0
UgzCqacTA4aRen3zvB14AaABAg,its scam,0
Ugy-fVAHTGJFm6DvUV54AaABAg,stupid moron  bucks bo,0
Ugxez13EeojXhaKiuZl4AaABAg,honesty think put fake one,0
UgzfhFAHK2rIb0yLqN14AaABAg,fucking stupid dumbas,0
UgyxdggQJSizsv_xxi14AaABAg,clickbait,0
UgyDNvFrIAqeKphhhpN4AaABAg,wtf kid,0
UgxyLHcqVjJS7awPkAB4AaABAg,god waste ,0
UgxzcN-6VSAgxJgPffp4AaABAg,go fuck self worst utuber angry sad,0
UgyUwNVs0w1mkO8q76R4AaABAg,video awful,0
UgweZbeXOZlKHnK1-VV4AaABAg,fuck not recycle it selfish shit,0
Ugwpm0aMXvmuDSI_DU54AaABAg,niga both phones fake foh,0
UgwpUeFY1mXn3IZgWrN4AaABAg,another mediocre loking kid trying col youtube thank you,0
UgzFBoi_8guVg-hXOUJ4AaABAg,anoying,0
UgwfaeghydkKi2C8rWR4AaABAg,pises of,0
Ugyt5BXifFiwb9MZPdp4AaABAg,nah nah its fake one,0
UgxTeDOHaCgnkQ4lzKh4AaABAg,fake,0
UgzA_vpwwhZA_4MuBB54AaABAg,dick head whyd waste  dolar phone,0
Ugzco8LeA2oURZFCRG94AaABAg,think stupid nef phone shake head,0
Ugw7QnkMseKDYYRgyxl4AaABAg,guy want punch him,0
UgzzbL4aLwsC1lttSlR4AaABAg,hate,0
UgypQpXQTLUwCP8yAr94AaABAg,fuckin dumb,0
UgwNcauHhegxkkiywtJ4AaABAg,coment by portman realy stupid,0
UgzJ_an0fnX9clQs5nZ4AaABAg,fact we acknowledge strong women makes them lok realy weak,0
Ugz19c8cLf9ppgR16oV4AaABAg,bunch hypocrites where were when corie feldman talking about kind practices back days,0
UgwRKko9l6-Uge9HID14AaABAg,fuck golden globes bunch rich snobs think gona make diference,0
UgzasrBhVPKjS8mlp294AaABAg,know sure youre hypocritical bitch oprah,0
UgzFVxQx5uwyizFN05F4AaABAg,se bunch multimilionaires talking like know normal people live while these multimilionaires live their own buble,0
Ugz1QntM2Ps6rVCkCHZ4AaABAg,fuck them al,0
Ugy4ETh3mcyNrR616ft4AaABAg,your truth bulshit one time would get comited insanity the truth realy maters show cringe fest,0
UgwymaK36171vbUKLiV4AaABAg,go away old news not relevant anymore,0
Ugx-4nI4Li4zCSFQV-14AaABAg,feminism fucking joke liberal shit went overboard,0
UgyXaZaAmhhP9iq_FOl4AaABAg,worst golden globes date these highlights were shit nothing feminist bulshit,0
UgzT2U9oOAl6Lz0hzaR4AaABAg,idiots giving other idiots awards pathetic as hats,0
UgyYy7KrGRI3eumntiV4AaABAg,most memorable moment waswhen over very overated,0
UgyhZBOs80A1DSQ-9Hh4AaABAg,she makes sick her racist rants tape let them come out when she runs,0
UgzNl4rmsPvn2FEoGbB4AaABAg,globe awards total joke include oprahnothing great about garbage,0
Ugxld1Uy1wibH78no_l4AaABAg,fuck clickbait stupid feminist,0
Ugx1nW5L8HOFbhYOMC14AaABAg,know mariah loked bad as fuck,0
Ugy1fD2MIYIUCOxSw0V4AaABAg,like blm movement when bitched about black pl being nominated give few months none wil care,0
UgxB3vAEEMwzHnE4wUd4AaABAg,fucking feminist,0
UgwqpL7exg-QNEw3pgR4AaABAg,same old star geting same old gold trash holywod suck as bal,0
UgztLoAumpAnhUAWeYd4AaABAg,celebrities politcs go together like crap pis,0
Ugwnvb3-am-k1F-2VF54AaABAg,not put tomy thumbnail if youre not gona mention him fucks,0
UgyyZWiW_-ne-mR6AkB4AaABAg,when amy poehler mentioned mansplaining knew shit would bad,0
Ugxae1_IzdLrGgwCFyR4AaABAg,cringementator trash lmao,0
UgykPmnZ3R4zPiNhoRV4AaABAg,oprah sucked,0
Ugzmfp1hVGbMNO-wDdh4AaABAg,hate feminists,0
UgxMIsN-iGBd62DemlZ4AaABAg,wtf oprah hate ugly as face,0
Ugx3WXMMjhlxQApo08h4AaABAg,can fire guy already sucks,0
Ugz_QIpO68u8IxeP9S54AaABAg,or does gets worse every night,0
UgyjxUUSRy7CW3m73bx4AaABAg,gez lawez pepa chese guy sucks,0
UgyhyZ01FZ0p5ctt2sJ4AaABAg,dude comentary fucking whackbring gus johnson or pat mcafe,0
UgxqRrDbov6rDxr0l4Z4AaABAg,stop skr skrso stupid,0
UgylzCWpbQDBpavjnkx4AaABAg,dude shut fuck up,0
UgzbC954NO66FxW2KxR4AaABAg,s sad other choice turn sound of watch top ,0
UgyAs323-09drbHndhZ4AaABAg,thought improving now hes troling fuck of cringementator,0
Ugx6e3ddyHB1G7AjJWJ4AaABAg,god damnit man sound like guy nobody wants invite playof ber time,0
UgxGkai6H5kfstso-o54AaABAg,holy fuck guy anoying as shit,0
UgyOSk3b3H4QEW_tHXZ4AaABAg,very anoying comentator,0
Ugx-yvHv5K1sCiGiJS54AaABAg,destroyed ears his fuckin screams,0
UgxqUtdqni7i-O_RFFJ4AaABAg,imagine picks up girls not,0
UgwwXLnR3iDdQ81ikgx4AaABAg,comentator sucks,0
Ugwim5kWSOLHlJIWcd54AaABAg,most anoying comentetor ever,0
UgzUc2-_ad8jQOPoQIl4AaABAg,fuck anoying as comentator hel hired him,0
UgxxCaMXyeE595OE4wd4AaABAg,video most cringe comentary by cringementator,0
UgycpSODNJe_Vi4godx4AaABAg,yal some sour as hating bitches,0
UgwLXWE4LZtmILwQ7Dl4AaABAg,guy fucken trash makes ears bled,0
UgwKJHfOm-x7OjvgmFB4AaABAg,nba troling us awful comentator,0
Ugyxj8qK2zq1DsCy1NN4AaABAg,cringe overload,0
UgxaU7qxusrsV31VKxh4AaABAg,worst comentator ever,0
UgyNX3O8eFG8NtfdTEV4AaABAg,not average cringe advanced cringe,0
UgynOvWwNvh9RJQRDJ94AaABAg,god guy should shut up pls,0
UgzgnuXym9XWSdlcDH14AaABAg,dislikes coming,0
UgwBSFYbimEW5tBs09F4AaABAg,number one disrespectful laugh,0
Ugxoks5RrzCp4uyICrp4AaABAg,lance make em dance lance make em dance boy voice made pres dislike buton quick,0
UgyK3JnkLdzucT1ihap4AaABAg,lok usualy not mind comentator holy fuck can not cringe guy,0
UgykGdzXC9f4qOXu21p4AaABAg,most anoying comentating ive ever heard life,0
UgxMeBf9taOTZolOLB14AaABAg,anoying please take him lord,0
UgyoXHFG9WBuDQ1iFWR4AaABAg,lance make fol shut fuck up,0
Ugw4l9H3heAHvWMCsaV4AaABAg,guy shit unreal,0
UgyWr42dtcN724ljEvJ4AaABAg,hate when says bas drop,0
UgzexwnFhP7_FtCOqd54AaABAg,dislike every video comentator,0
UgypO_Hm97prO_ME_QJ4AaABAg,dude neds tone down corny lines asap cant fave top s schlock its embarasing sad disapointed bad,0
Ugy5u8rRTUkPEKnFpKd4AaABAg,cringeman his best fck,0
UgyYL5bFkIqpz120CHB4AaABAg,cringementator,0
UgzyNNOTYuVjyvj4ig94AaABAg,laugh guy man hes to much,0
UgzUpvOIDlOczSjFBPl4AaABAg,cringementator hate man,0
UgzdZjycAV1ah5RbifB4AaABAg,ears hurt,0
Ugwvoloch3zBIRlvQMN4AaABAg,hel am watching,0
UgxydMGYC1M6V4jJ7jx4AaABAg,guy geting worse,0
UgyI6X4I-bIRiI5yz5B4AaABAg,dude ned help,0
Ugygo3ySFcyn4b2GLCB4AaABAg,man hate guy,0
UgwqU_jCsDJHARarjEV4AaABAg,shake head parson trash,0
UgyLcDGT7IeNbvYbTdB4AaABAg,not like style anoying,0
Ugwshvjmf9l1A_tUpcZ4AaABAg,please dislike video thank you,0
Ugxr94CUddyx1jKqNCV4AaABAg,fire niga hire chris smove shake head,0
UgxhpCdXMS7KDFShNaJ4AaABAg,to much cringe one video,0
Ugzw0uK4ZGRxPNhHOf94AaABAg,audio rape leads ear cancer,0
UgyAF4ox8H6gd5aXGX54AaABAg,cringementator not bad if turn volume way down,0
UgzXtoMtwmQI81JTTup4AaABAg,its top ten cringe at turns volume way down,0
UgzGbIoyn7ZO4m62PFR4AaABAg,can fire man jesus never watch like bar nba wtf tired him now,0
UgwGcds8G86Po6dWCXt4AaABAg,fuck anouncer,0
UgzRBswsyNBwb9YNr0F4AaABAg,fuck man,0
UgwSEMlR6JDf-DM9lZl4AaABAg,damn hot garbage,0
UgzhroIKWgbKVesGA_p4AaABAg,bro love please never again brother trash,0
UgwoEXnwwihOWl8TNSV4AaABAg,laughh sucks,0
Ugwq8nzzE3fTJedN9zh4AaABAg,gros,0
UgyukBrzkLO56R6AYtl4AaABAg,made cringe out skin,0
UgwLLbqBrAObe2drP5J4AaABAg,songs trash,0
UgyavCqis6yNLKRODwJ4AaABAg,honest first guy actualy decent mat other guy bit cringey,0
Ugwa9MV2ERDWlc2pRnV4AaABAg,lost subsciber by stoping mas sheple populations medium music rap sheple,0
Ugxeg25mNs4dlEZyJiF4AaABAg,wasrealy bad worse than his depresion,0
UgycikBfCvOsPy0KTDx4AaABAg,cringe terible music,0
UgxdxTeScRZYIHpIZQt4AaABAg,mathew stop,0
Ugy3NrnURkjBiaGBCKt4AaABAg,unsubscribing,0
Ugw3gu1PJM0Kz2z1Cz94AaABAg,laugh na dude sad say godbye,0
UgyysVTO9__kND71Ush4AaABAg,wow sory horible,0
UgzpvNChYrZYcLASy3B4AaABAg,angry,0
UgxZMDndC8LgCqpm6bV4AaABAg,,0
UgzNVcxMLxb9WwKlTct4AaABAg,oh lord mat not get into to,0
Ugw-efkNuhcLvhQWWwV4AaABAg,its sad chanel slowly dying sad,0
UgyI1EVS4Yp6zlV9vOh4AaABAg,horible unsubscribed,0
UgxBm44OX3XObYe6L0t4AaABAg,realy do love guy song sucks please not hate hate song,0
UgwE3ahCgpukRqHCxnZ4AaABAg,mats chanel unfortunately dead,0
Ugw9LW9_xS4qaJGzGrl4AaABAg,chanel oficialy dead,0
Ugxn-6msNGdLce_AlZd4AaABAg,kiding right,0
Ugx1fTrK2tOs6Vd01pZ4AaABAg,sory mat thought not great then again not like rnb rap music if can even cal,0
Ugwx3whJSBrhl1RWulF4AaABAg,realy man thought were col now being like everyone else,0
UgzxQLHUPVLupPSPy414AaABAg,,0
UgxhmXVCYVqghe2cl254AaABAg,cringe worthy,0
UgxGxLKFl8AsXmwISzR4AaABAg,midlife crisis,0
UgwtXzhj8jTwd7ak-VR4AaABAg,going go no but kep trying new things dude,0
UgwjIlNyPye72kuiaFl4AaABAg,huh,0
Ugyt132EJ5O1IS85-pV4AaABAg,song sucks,0
UgyUQ-wjcXqJI9wKPDV4AaABAg,mat se doing new direction col maybe should start up side chanel music stuf,0
UgyNP3XZqi14RRg8pX94AaABAg,fel sory mathew right now,0
UgyutEUIwW6xVr0F98p4AaABAg,think got cancer,0
UgwfGm-2BdMzYCMztP94AaABAg,cant say like its not horible its not type music,0
UgzXT8D1zKnu7ZNTrTF4AaABAg,think its bad honest,0
Ugzy5pgqrGHmzIX5rrB4AaABAg,whats going santoro chanel done expect from you fel beter man,0
Ugzm4ee8xupZC4ewWGt4AaABAg,one most cringe videos watched lately,0
UgwAyMdOeO3oaUiV62B4AaABAg,long time fan mats cringy,0
UgwPLGrn1Lxc5NKvdn14AaABAg,please stop,0
UgwW5f9Mj_HgWx1EB9x4AaABAg,please not try rap those horse teth ever againwait not some girl beat up,0
Ugxg5p8WQiYbBVhtPBd4AaABAg,thought were family friendly,0
Ugxt3dM0py8DcNKrxQR4AaABAg,music music tho leave songs mesages profesionals its everyday bro beter because its got rhythm,0
UgzJTAuMmz8A5v_CHy14AaABAg,trash,0
Ugzmnw4y0opdbpolqe54AaABAg,oki love badsory man,0
UgwW_6v3eKaGC753pNt4AaABAg,used like mat not anymore fake,0
UgxUENHwpLZq_rXYMb54AaABAg,no sory not god,0
UgwzWSDcTmd3S3wb5J54AaABAg,sory hapy upbeat funy guy we know mathew be not working him,0
UgwZPqRqA7aXybin9Wd4AaABAg,ok cue unsubscribe,0
Ugx6NGxSJy305ky3nBd4AaABAg,trash,0
UgyyLPiO3ooiS7dHehx4AaABAg,ears hurt,0
Ugz1jbIHlNWTsvtbfNt4AaABAg,cancer like thing mathew santoro has,0
Ugx8zxadi2-291wy_8l4AaABAg,bad,0
Ugwrbe_wvKpc60dTRWJ4AaABAg,got rid dislike raw pleasure disliking shit again,0
UgwFkh0OzGCht7zlJkZ4AaABAg,lol trash,0
UgzOcT8AY8ozCU86gIN4AaABAg,sucks laugh,0
UghZxRuGwvEwhXgCoAEC,once again mat fail,0
Ugy5_sGmFR_Dbd8CBHd4AaABAg,never knew trash could become trending,0
UgyoyyoIXjcItwxCK054AaABAg,disliking because fucking trash,0
Ugzu0aqUvCj5oHsXl7x4AaABAg,sory mat i wil never able take seriously please never do again sake humankind,0
UgyCL5RBFH-Oo0iLioB4AaABAg,fuck kemstar,0
Ugxfw27CD37AtzHxXwN4AaABAg,awful,0
Ugzaa2vtCRTSCnPuRZN4AaABAg,to much cancer,0
UgyL8_iNlG4H0KaSAgB4AaABAg,get mesage its stil terible,0
UgwQ5oAQlV4TVDwpZ894AaABAg,bigest mathew santoro fan expected something litle beter than this,0
UgzBnFPs2RQ5mrwp2kd4AaABAg,dude found bc kemstar had hope but shift fucking garbage,0
Ugzt6J_lSb5K8Y0Y1DB4AaABAg,if only could dislike more than once disgrace video,0
Ugxn8Bj_t7vfXn0OyGR4AaABAg,fucking bad,0
UgxH5Jyj5GCRbtKysaR4AaABAg,chanel dead,0
UgwNlf_1DwEQgMxR_6J4AaABAg,wtf,0
UgzDUhU0NVkCbXFO7Fh4AaABAg,trash,0
Ugyn_Kzp61MZpLTD_y14AaABAg,disliked shit because its trash laugh whos kemstar to,0
UgxpGlMR1G1-7MZgBNh4AaABAg,not god,0
UgzE85xCuuoq4rQJA0R4AaABAg,shit ay kemstar,0
UgxdZUFR2TDLrYvwAVR4AaABAg,hate music video not god love other videos tho,0
UgzdXYSYdOdQrkDqbvJ4AaABAg,laugh self absorbed person literaly clue many fans saying lovely authentic used,0
Ugwa7Ee3j2UFbGd1mSh4AaABAg,not big fan kemstar shit,0
Ugx7Gq88py2Ylo0BuGJ4AaABAg,terible,0
Ugy3iecIep90x6q1NXR4AaABAg,cant even believe real,0
Ugx7QwMDczcCTQks9L54AaABAg,laugh dogshit,0
UgxIJY5VnHJinDzuBUR4AaABAg,laugh song shit,0
UgxI6odhHoCxAss-zLx4AaABAg,mean its prety bad,0
UgyCuWSN2JlajMBDPq54AaABAg,im big fan mathew hate kem song garbage,0
UgwiSKHwAt9msDtbLh54AaABAg,even if kem not talk about would stil lot dislikes because garbage song,0
UgzJtEqcKdEIWtNgpc54AaABAg,video bad,0
UgzupOphPfUjq2s-jUx4AaABAg,confusingly confused,0
UgxiIcJadcx5cuMVekN4AaABAg,takes huge ego make literaly everything hapens world about yourself,0
UgyI-wf5xdAvXf-UVEZ4AaABAg,laugh overcompensation,0
Ugyss6MmHb3Bz0Urt8p4AaABAg,god forgive them,0
UgxWO-k_AFJjk-OLtfN4AaABAg,youre idiot,0
UgyrXq8jKm6GNBXckUF4AaABAg,not understand,0
UgzIH-8VMhDGM8DOIjt4AaABAg,thank god not kids,0
UgxKcr_P49UIY1VGj814AaABAg,por kid,0
UgxruLp4jfz3hrHUXHV4AaABAg,fel sory baby she not even any love,0
UgyOMmrvhaBkDgLoaqh4AaABAg,sick sick people,0
UgzUXm6YnuBfF0zUzu14AaABAg,video disturbing,0
UgybqGfLS4RpIvMhluR4AaABAg,fel bad baby,0
Ugy0yeHWXWW6oT2Ahqt4AaABAg,hel did watch squads baby tf not parent not baby or story tel fuckin idiots,0
Ugxy9RuGY63pPlGeB554AaABAg,horifying we knew ours loks like model and by our baby mean squads baby wtf,0
Ugz4PZ-0jzdcsMO5kR94AaABAg,not know say first time se gigilok like awkward melaugh,0
UgzS_8gYWkLMjxerj5V4AaABAg,efin clickbait d d e w t f,0
UgyFNraK3wIYROARVN94AaABAg,lost,0
UgyPncjjMd-kFHpJ4rV4AaABAg,horible explanation,0
Ugx6LmL_yo9PtZOoL2J4AaABAg,unsubscribes,0
UgyyyTHTXZXeGe9wgD54AaABAg,ok more confused,0
UgyB9ShE1POYqbLpZ6t4AaABAg,clickbait alert wtf,0
UgzxPw96EpQlLegPcF54AaABAg,entitled brat bimbo irks end world most definitely not revolve around disrespectful complaining about waiting someone give birth hopefuly friends only using money,0
UgzmyrpaizdKrt3aNst4AaABAg,if real am sad baby right now,0
Ugx8esaryM0rKXjuBNN4AaABAg,lame,0
UgwrCUIaD7yuonI7Ezx4AaABAg,more confused wtf,0
UgwTQeHWLXB0SkyAi5F4AaABAg,por child,0
UgxWHNSTngNf4Dt0SsR4AaABAg,insane,0
UgxwZp73OwhVCGmNugl4AaABAg,fel bad baby youre clearly not ready child,0
UgwPVSQF19gWWXiewPR4AaABAg,guys gona horible parents,0
UgxNXPE9h_sJ0c9_Szh4AaABAg,por baby,0
UgxE1-AgcMw3YrhatX54AaABAg,not clear more confused now ever,0
UgybEhs_hwhadYi1AJ14AaABAg,kids usualy come out covered blod stuf not mean hes not healthy its mothers womb blod gigi disrespectful fol time like wory about woman had baby baby itself twat,0
UgyM8I1DVK4JwXl-rCB4AaABAg,unsubed absolutely awful,0
UgzosgOwz7n01NEEeNV4AaABAg,sory confused,0
Ugz8ttZRUwWL2bxSCo54AaABAg,insensitive made sense,0
UgxkMPnKVgxfDEdLDbd4AaABAg,wtf,0
UgyjoVJ21LnIT-ixyKx4AaABAg,swear shes becoming stupid seconds,0
UgxpCCYhxdrsTRhYW5J4AaABAg,youre such liar,0
UgxOEiuVtdDpNP0pJxt4AaABAg,baby not package one expects anytime want actualy confused entire duration video sad,0
UgxhmhzMlcuDoaQa6rd4AaABAg,wel completely vague not clear anything up,0
UgwexhTZm_rZvDAxisp4AaABAg,most bulshit thing ive ever sen ohmygosh im anoyed,0
UgyL-_bZ9BAAZZSa2sh4AaABAg,make sense explained absolutely nothing,0
UgyWy0hYl3Kg7FhgNfR4AaABAg,narcisists its best,0
Ugx6nrhGt-uCLJHuVNF4AaABAg,confused as hel,0
Ugz2tgpxeWHtnHlVCt14AaABAg,like guys stupid,0
UgygOJY7WiO4NPE2wtl4AaABAg,joke video,0
Ugyh4uXWPCD_QVnJnWZ4AaABAg,por child,0
Ugwy602Je1s_lNXVOut4AaABAg,am confused,0
Ugz3FjFRyumjVNxbZWJ4AaABAg,confused,0
UgzlJYVKZmjJqPF3pK14AaABAg,wtf laugh,0
UgyWP6IKrDfLCNvMDWh4AaABAg,awful use word parts,0
UgxHAnwkTsbjskav7JR4AaABAg,am disapointed person become ignorance arogance horifying,0
Ugw_HvBKyV-LmfdRaCR4AaABAg,wtf,0
UgwJ92vCETvGBfunNq54AaABAg,wow idea ignorant stupid sound bye,0
UgxhocqUtE3VN0LRiqt4AaABAg,confused,0
UgxrJTr7K_sWw502NMR4AaABAg,please take baby from sick people,0
Ugw8ItO2UfejQyirYXd4AaABAg,oh gosh hope not become parents,0
UgwTE5aMDRs3ZWynA-94AaABAg,video cleared up nothing world,0
UgxTL6_NzeVKtEPIXi94AaABAg,oh yeah remember now stoped folowing her,0
UgzsgHxL6khFiuRvaTd4AaABAg,oh godnes fel bad child,0
UgzSXZyDdt1xaDViTXJ4AaABAg,ignorant disrespectful say we had clear up because people asume one asumed anything literaly said our surogate multiple times insinuating nats surogate were mothers baby not even clear anything up video not say friends baby clearly wanted views thats sad,0
UgzR7sIBuL68w5V4FJp4AaABAg,pathetic hybrid,0
Ugy_wsp2o59SDgbPSMZ4AaABAg,am confused,0
Ugy2SncKgd20mVjrB454AaABAg,lost,0
Ugz7_O-riPu6_wAgXcN4AaABAg,stil not get laugh,0
Ugy2WxHxr0t8V9cZD2V4AaABAg,ima honest her girlfriend so dul has personality fel like fame has goten gigis head not want watch her anymore,0
UgzCwiUmh1lnVgP_DL54AaABAg,what confusing laugh,0
UgzOQDTx2oq9U6YodrR4AaABAg,por kid,0
Ugy8fKJzk7b9uaBoYGV4AaABAg,pathetic,0
UgzqedSvGSPgN_-PiGR4AaABAg,youre definition moron,0
UgxBXTfzmtMaH5u54CV4AaABAg,nasty weird,0
UgyZFZe2yZxJAepSZbZ4AaABAg,baby guys seriously talk about por baby like its new dog or purse or something am afraid kid honestly,0
